,ID,Reviews,Helpful,Review_Title,Review_Author,Review_Date,Not_Helpful,Rating,Total_Tokens,Unique_Tokens,Avg_Token_Length,Lex_Diversity,Most_Frequent_Words,Words
605,11810424,"This is as good, if not better than 'Secret Time!' This special is hilarious and shows Bert is one of the best stand ups going around. He certainly tells a story better than anyone. I watched this by myself and was laughing out loud constantly!",0,,ur114831792,17 March 2020,0,1.0,23,22,5.695652173913044,0.9565217391304348,"('better', 2)('good', 1)('secret', 1)('time', 1)('special', 1)('hilarious', 1)('shows', 1)('bert', 1)('one', 1)('best', 1)","['good', 'better', 'secret', 'time', 'special', 'hilarious', 'shows', 'bert', 'one', 'best', 'stand', 'ups', 'going', 'around', 'certainly', 'tells', 'story', 'better', 'anyone', 'watched', 'laughing', 'loud', 'constantly']"
606,11810424,"As Bert continuously gets better at his craft, he moves away from being a partying story teller and you realize just how good of a comic he is.",0,,ur88217673,25 March 2020,0,1.0,13,13,5.769230769230769,1.0,"('bert', 1)('continuously', 1)('gets', 1)('better', 1)('craft', 1)('moves', 1)('away', 1)('partying', 1)('story', 1)('teller', 1)","['bert', 'continuously', 'gets', 'better', 'craft', 'moves', 'away', 'partying', 'story', 'teller', 'realize', 'good', 'comic']"
607,11810424,"Great jokes & stories, no time wasted, but directing was a bit off, especially with Bert looking straight at the camera at times which made it super-weird, apart from that great work.",0,,ur111857906,18 March 2020,0,,18,17,5.944444444444445,0.9444444444444444,"('great', 2)('jokes', 1)('stories', 1)('time', 1)('wasted', 1)('directing', 1)('bit', 1)('especially', 1)('bert', 1)('looking', 1)","['great', 'jokes', 'stories', 'time', 'wasted', 'directing', 'bit', 'especially', 'bert', 'looking', 'straight', 'camera', 'times', 'made', 'superweird', 'apart', 'great', 'work']"
608,11810424,"Bert has fallen out of touch with his core audience, he's aging and it isn't doing any good for his comedy. I'm a big fan that loves two bears one cave with Tom, and I love seeing Bert as a guest on podcasts but his stand-up routine is unrelatable to his core audience and this sadly missed the target.",0,,ur95196220,24 March 2020,0,,32,29,5.03125,0.90625,"('bert', 2)('core', 2)('audience', 2)('fallen', 1)('touch', 1)('hes', 1)('aging', 1)('isnt', 1)('good', 1)('comedy', 1)","['bert', 'fallen', 'touch', 'core', 'audience', 'hes', 'aging', 'isnt', 'good', 'comedy', 'im', 'big', 'fan', 'loves', 'two', 'bears', 'one', 'cave', 'tom', 'love', 'seeing', 'bert', 'guest', 'podcasts', 'standup', 'routine', 'unrelatable', 'core', 'audience', 'sadly', 'missed', 'target']"
609,11810424,DO NOT WATCH WHILE EATING OR DRINKING. You will choke! my belly got quite the work out from laughing so hard.,0,,ur114815121,17 March 2020,0,1.0,10,10,5.3,1.0,"('watch', 1)('eating', 1)('drinking', 1)('choke', 1)('belly', 1)('got', 1)('quite', 1)('work', 1)('laughing', 1)('hard', 1)","['watch', 'eating', 'drinking', 'choke', 'belly', 'got', 'quite', 'work', 'laughing', 'hard']"
610,11810424,The bast moment in this special is when he finds out that world wouldn't be great if Germany won WW2. Nazi Germany lost WW2. Deal with that Bert!,0,,ur112440280,3 April 2020,0,1.0,13,12,5.3076923076923075,0.9230769230769231,"('germany', 2)('bast', 1)('moment', 1)('special', 1)('finds', 1)('world', 1)('wouldnt', 1)('great', 1)('nazi', 1)('lost', 1)","['bast', 'moment', 'special', 'finds', 'world', 'wouldnt', 'great', 'germany', 'nazi', 'germany', 'lost', 'deal', 'bert']"
611,11810424,Let down. Been a fan of his for a long time. Have made the trip to see him in Atlanta. That being said i can be real about it and it wasn't his best content. It mediocre at best.,0,,ur114894620,18 March 2020,0,,15,14,4.533333333333333,0.9333333333333333,"('best', 2)('let', 1)('fan', 1)('long', 1)('time', 1)('made', 1)('trip', 1)('see', 1)('atlanta', 1)('said', 1)","['let', 'fan', 'long', 'time', 'made', 'trip', 'see', 'atlanta', 'said', 'real', 'wasnt', 'best', 'content', 'mediocre', 'best']"
612,11810424,If you have a sense of humor that's the most I laughed in a long time watching stand up. I was even sober for it and had tears running down my face! Excellent job can't wait for more,0,,ur53587278,18 March 2020,0,1.0,17,17,5.176470588235294,1.0,"('sense', 1)('humor', 1)('thats', 1)('laughed', 1)('long', 1)('time', 1)('watching', 1)('stand', 1)('even', 1)('sober', 1)","['sense', 'humor', 'thats', 'laughed', 'long', 'time', 'watching', 'stand', 'even', 'sober', 'tears', 'running', 'face', 'excellent', 'job', 'cant', 'wait']"
613,11810424,I wanted to like this so much. I'm a fan of his other specials and his podcast work but just didn't enjoy this special.,0,,ur84249004,12 July 2020,0,,11,11,5.0,1.0,"('wanted', 1)('like', 1)('much', 1)('im', 1)('fan', 1)('specials', 1)('podcast', 1)('work', 1)('didnt', 1)('enjoy', 1)","['wanted', 'like', 'much', 'im', 'fan', 'specials', 'podcast', 'work', 'didnt', 'enjoy', 'special']"
614,11810424,"Bert is one of my favorite podcast comedians, but his stand up isn't my favorite. This special has some great moments that I laughed really hard, but some of the stuff wasn't exactly my taste.",0,,ur84954958,17 March 2020,0,,18,17,5.888888888888889,0.9444444444444444,"('favorite', 2)('bert', 1)('one', 1)('podcast', 1)('comedians', 1)('stand', 1)('isnt', 1)('special', 1)('great', 1)('moments', 1)","['bert', 'one', 'favorite', 'podcast', 'comedians', 'stand', 'isnt', 'favorite', 'special', 'great', 'moments', 'laughed', 'really', 'hard', 'stuff', 'wasnt', 'exactly', 'taste']"
615,7842288,"The material that Eddie Griffin delivers in Eddie Griffin: Undeniable is some of the most racist, sexually abusive, insulting, angriest and disrespectful material a comedian could deliver in 2018. The humor is funny, thought provoking, serious and silly. Eddie Griffin: Undeniable is intended to be equally offensive to everyone and is well balanced as to not offend any particular group before moving on to offend another. Be prepared, as Eddie Griffin: Undeniable will come out of the gate and go straight for the jugular, but hang around for the entire show as the majority of viewers shall be entertained. Eddie Griffin: Undeniable is reflection of a current global society that will continue it's ways long after we are gone, but...Eddie Griffin really needs to work on his impressions.",0,,ur54365496,13 February 2018,0,,72,58,6.833333333333333,0.8055555555555556,"('griffin', 6)('eddie', 5)('undeniable', 4)('material', 2)('offend', 2)('delivers', 1)('racist', 1)('sexually', 1)('abusive', 1)('insulting', 1)","['material', 'eddie', 'griffin', 'delivers', 'eddie', 'griffin', 'undeniable', 'racist', 'sexually', 'abusive', 'insulting', 'angriest', 'disrespectful', 'material', 'comedian', 'could', 'deliver', 'humor', 'funny', 'thought', 'provoking', 'serious', 'silly', 'eddie', 'griffin', 'undeniable', 'intended', 'equally', 'offensive', 'everyone', 'well', 'balanced', 'offend', 'particular', 'group', 'moving', 'offend', 'another', 'prepared', 'eddie', 'griffin', 'undeniable', 'come', 'gate', 'go', 'straight', 'jugular', 'hang', 'around', 'entire', 'show', 'majority', 'viewers', 'shall', 'entertained', 'eddie', 'griffin', 'undeniable', 'reflection', 'current', 'global', 'society', 'continue', 'ways', 'long', 'gone', 'buteddie', 'griffin', 'really', 'needs', 'work', 'impressions']"
616,7842288,All the low rating comes from whoever he offended in his show 😁. This man is brilliant but you need certain amount of Brian to understand him.,0,,ur112217012,5 July 2020,0,,13,13,5.923076923076923,1.0,"('low', 1)('rating', 1)('comes', 1)('whoever', 1)('offended', 1)('show', 1)('man', 1)('brilliant', 1)('need', 1)('certain', 1)","['low', 'rating', 'comes', 'whoever', 'offended', 'show', 'man', 'brilliant', 'need', 'certain', 'amount', 'brian', 'understand']"
617,7842288,"I normally don't get offended by the jokes from black comedians for white people. Most of the times are tasteful and right. But in Griffin's case I found them truly racist. And man, you've got daughters and you're disrespecting women so much? I'm very disappointed by this special.",0,,ur2909959,26 February 2018,0,,28,28,5.964285714285714,1.0,"('normally', 1)('dont', 1)('get', 1)('offended', 1)('jokes', 1)('black', 1)('comedians', 1)('white', 1)('people', 1)('times', 1)","['normally', 'dont', 'get', 'offended', 'jokes', 'black', 'comedians', 'white', 'people', 'times', 'tasteful', 'right', 'griffins', 'case', 'found', 'truly', 'racist', 'man', 'youve', 'got', 'daughters', 'youre', 'disrespecting', 'women', 'much', 'im', 'disappointed', 'special']"
618,7842288,"This is the kind of garbage washed-up artists release when they actually have nothing to produce, but want to still seem relevant. It's unfunny in an insulting manner. This is kind of show that requires you to buy-in to something you don't believe just to feel better about wasting your time or money. When every leftist comedian tries to cover the same material, it becomes difficult to say something fresh. Well, this, also wasn't fresh. Please have something funny to say (if there is a) next time.",0,,ur10918352,5 September 2020,0,,48,42,5.9375,0.875,"('something', 3)('kind', 2)('time', 2)('say', 2)('fresh', 2)('garbage', 1)('washedup', 1)('artists', 1)('release', 1)('actually', 1)","['kind', 'garbage', 'washedup', 'artists', 'release', 'actually', 'nothing', 'produce', 'want', 'still', 'seem', 'relevant', 'unfunny', 'insulting', 'manner', 'kind', 'show', 'requires', 'buyin', 'something', 'dont', 'believe', 'feel', 'better', 'wasting', 'time', 'money', 'every', 'leftist', 'comedian', 'tries', 'cover', 'material', 'becomes', 'difficult', 'say', 'something', 'fresh', 'well', 'also', 'wasnt', 'fresh', 'please', 'something', 'funny', 'say', 'next', 'time']"
619,7842288,So this was supposed to be funny? 8/10 Was it intelligent? 8/10 Was it relevant? 10/10 All of the above? 10/10 Was the subject matter covered balanced? 8/10 Overall laugh factor? 10/10,0,,ur34965073,28 May 2018,0,,11,11,7.090909090909091,1.0,"('supposed', 1)('funny', 1)('intelligent', 1)('relevant', 1)('subject', 1)('matter', 1)('covered', 1)('balanced', 1)('overall', 1)('laugh', 1)","['supposed', 'funny', 'intelligent', 'relevant', 'subject', 'matter', 'covered', 'balanced', 'overall', 'laugh', 'factor']"
620,7842288,"This is the most weak special of EG i saw. His material is weak. He is the one who is racist, he touches all the old material. He milked this cow and there is nothing new. It was just sad watching this. From voodoo to this weak attempt.",0,,ur22697419,12 February 2018,0,,20,17,5.1,0.85,"('weak', 3)('material', 2)('special', 1)('eg', 1)('saw', 1)('one', 1)('racist', 1)('touches', 1)('old', 1)('milked', 1)","['weak', 'special', 'eg', 'saw', 'material', 'weak', 'one', 'racist', 'touches', 'old', 'material', 'milked', 'cow', 'nothing', 'new', 'sad', 'watching', 'voodoo', 'weak', 'attempt']"
621,7842288,"Normally I like Eddie Griffin but this was unbearable. So racist, tacky, and just plain not funny.",0,,ur13710634,17 February 2018,0,,9,9,6.111111111111111,1.0,"('normally', 1)('like', 1)('eddie', 1)('griffin', 1)('unbearable', 1)('racist', 1)('tacky', 1)('plain', 1)('funny', 1)","['normally', 'like', 'eddie', 'griffin', 'unbearable', 'racist', 'tacky', 'plain', 'funny']"
622,7842288,"I don't understand all the negative reviews for his performance. Eddie is real, he doesn't sugar coat anything. He reveals and says what most people refuse to say or are afraid to admit. We all know racism is very real and rampant, more now than ever. To say Eddie is racist is ridiculous. He's calling people out, closeted racists and people who are trying to be polite with their racism. Things most people reveal about themselves behind closed doors, Eddie brings to the forefront! He may be vulgar in his delivery, but he is on point!",0,,ur69708921,12 July 2018,0,,49,41,5.918367346938775,0.8367346938775511,"('people', 4)('eddie', 3)('real', 2)('say', 2)('racism', 2)('dont', 1)('understand', 1)('negative', 1)('reviews', 1)('performance', 1)","['dont', 'understand', 'negative', 'reviews', 'performance', 'eddie', 'real', 'doesnt', 'sugar', 'coat', 'anything', 'reveals', 'says', 'people', 'refuse', 'say', 'afraid', 'admit', 'know', 'racism', 'real', 'rampant', 'ever', 'say', 'eddie', 'racist', 'ridiculous', 'hes', 'calling', 'people', 'closeted', 'racists', 'people', 'trying', 'polite', 'racism', 'things', 'people', 'reveal', 'behind', 'closed', 'doors', 'eddie', 'brings', 'forefront', 'may', 'vulgar', 'delivery', 'point']"
623,7842288,"Great special very funny, even funnier is all the offended white people lol",0,,ur123380496,20 August 2020,0,1.0,9,9,5.555555555555555,1.0,"('great', 1)('special', 1)('funny', 1)('even', 1)('funnier', 1)('offended', 1)('white', 1)('people', 1)('lol', 1)","['great', 'special', 'funny', 'even', 'funnier', 'offended', 'white', 'people', 'lol']"
624,7842288,"Didn't find it funny... he used to be great. Every time he said all white people are basically stupid, lazy, who support Trump..I cringed. I loathe Trump. Never hated anyone like I hate him more that I've ever hated anyone.Had he called them the Trunters.... instead of all white people... I could at least cheered when he insulted them.",0,,ur131637042,22 April 2021,0,,36,33,5.527777777777778,0.9166666666666666,"('white', 2)('people', 2)('hated', 2)('didnt', 1)('find', 1)('funny', 1)('used', 1)('great', 1)('every', 1)('time', 1)","['didnt', 'find', 'funny', 'used', 'great', 'every', 'time', 'said', 'white', 'people', 'basically', 'stupid', 'lazy', 'support', 'trumpi', 'cringed', 'loathe', 'trump', 'never', 'hated', 'anyone', 'like', 'hate', 'ive', 'ever', 'hated', 'anyonehad', 'called', 'trunters', 'instead', 'white', 'people', 'could', 'least', 'cheered', 'insulted']"
625,7842288,"Donald Trump supporters would label this movie a zero if they could. Anyone who doesn't like the truth about America would label this a zero if they could. Eddie griffin is definitely in your face with this one,holds no punches and is sorry for nothing. You're either going going to like this a lot or absolutely hate it. I can guarantee the low ratings come strictly from offended people who either don't get or don't want to get the humor. If you have been an Eddie griffin fan for a long time,watch this,because when has he not been funny? Ignore the ratings,the humor will go over the head of most conservatives,trump supporters and sensitive people.",0,,ur29351516,8 April 2018,0,1.0,63,49,5.9523809523809526,0.7777777777777778,"('supporters', 2)('would', 2)('label', 2)('zero', 2)('could', 2)('like', 2)('eddie', 2)('griffin', 2)('either', 2)('going', 2)","['donald', 'trump', 'supporters', 'would', 'label', 'movie', 'zero', 'could', 'anyone', 'doesnt', 'like', 'truth', 'america', 'would', 'label', 'zero', 'could', 'eddie', 'griffin', 'definitely', 'face', 'oneholds', 'punches', 'sorry', 'nothing', 'youre', 'either', 'going', 'going', 'like', 'lot', 'absolutely', 'hate', 'guarantee', 'low', 'ratings', 'come', 'strictly', 'offended', 'people', 'either', 'dont', 'get', 'dont', 'want', 'get', 'humor', 'eddie', 'griffin', 'fan', 'long', 'timewatch', 'thisbecause', 'funny', 'ignore', 'ratingsthe', 'humor', 'go', 'head', 'conservativestrump', 'supporters', 'sensitive', 'people']"
626,7842288,"Eddie is definitely one of the funniest comics today. He has a natural gift for making one laugh. However, this is without a doubt his biggest failures. He is angry at almost everything and his deep seated hatred unfortunately shows. At the end he makes a failed attempt at explaining his comedy and tries to convince his audience he is only joking and we should understand and then blames us for not agreeing. With all the frustration in politics he could easily find a way to turn it to his advantage and make everyone laugh by uniting all. He only drives the terrible division further. He hides behind the ""N"" word so proudly and defiantly. I have enjoyed every comedy special he has done, but this one is simply awful. I can only hope he can get the help he needs and find humor in life somewhere.",0,,ur42945061,18 April 2019,0,,75,70,6.0,0.9333333333333333,"('one', 3)('laugh', 2)('comedy', 2)('find', 2)('eddie', 1)('definitely', 1)('funniest', 1)('comics', 1)('today', 1)('natural', 1)","['eddie', 'definitely', 'one', 'funniest', 'comics', 'today', 'natural', 'gift', 'making', 'one', 'laugh', 'however', 'without', 'doubt', 'biggest', 'failures', 'angry', 'almost', 'everything', 'deep', 'seated', 'hatred', 'unfortunately', 'shows', 'end', 'makes', 'failed', 'attempt', 'explaining', 'comedy', 'tries', 'convince', 'audience', 'joking', 'understand', 'blames', 'us', 'agreeing', 'frustration', 'politics', 'could', 'easily', 'find', 'way', 'turn', 'advantage', 'make', 'everyone', 'laugh', 'uniting', 'drives', 'terrible', 'division', 'hides', 'behind', 'n', 'word', 'proudly', 'defiantly', 'enjoyed', 'every', 'comedy', 'special', 'done', 'one', 'simply', 'awful', 'hope', 'get', 'help', 'needs', 'find', 'humor', 'life', 'somewhere']"
627,7842288,"WOW Eddie has done gone crazy himself. That was the most racist, violent, hate speech I believe I have ever heard. If the n-word (you know the one that only african-americans can use) was taken out of the monologue the show would have been 10 minutes. Somebody get Eddie some help before he hurts himself, his family or someone.",0,,ur81645683,16 February 2018,0,,29,28,5.482758620689655,0.9655172413793104,"('eddie', 2)('wow', 1)('done', 1)('gone', 1)('crazy', 1)('racist', 1)('violent', 1)('hate', 1)('speech', 1)('believe', 1)","['wow', 'eddie', 'done', 'gone', 'crazy', 'racist', 'violent', 'hate', 'speech', 'believe', 'ever', 'heard', 'nword', 'know', 'one', 'africanamericans', 'use', 'taken', 'monologue', 'show', 'would', 'minutes', 'somebody', 'get', 'eddie', 'help', 'hurts', 'family', 'someone']"
628,7842288,"If it were possible to rate something lower than one star, I would. This deserves something like -4 stars. The whole thing is one long Anti-Trump, ""All white people are racist"" bs. The sheer hypocrisy of it is almost unbearable. After watching this appalling piece of excrement, I find hard to believe that I was ever a fan of Eddie Griffin.",0,,ur87107746,4 April 2018,0,,35,33,5.828571428571428,0.9428571428571428,"('something', 2)('one', 2)('possible', 1)('rate', 1)('lower', 1)('star', 1)('would', 1)('deserves', 1)('like', 1)('stars', 1)","['possible', 'rate', 'something', 'lower', 'one', 'star', 'would', 'deserves', 'something', 'like', 'stars', 'whole', 'thing', 'one', 'long', 'antitrump', 'white', 'people', 'racist', 'bs', 'sheer', 'hypocrisy', 'almost', 'unbearable', 'watching', 'appalling', 'piece', 'excrement', 'find', 'hard', 'believe', 'ever', 'fan', 'eddie', 'griffin']"
629,7842288,Terrible Kat Williams need to teach him some things!,0,,ur87206242,8 April 2018,0,,6,6,5.666666666666667,1.0,"('terrible', 1)('kat', 1)('williams', 1)('need', 1)('teach', 1)('things', 1)","['terrible', 'kat', 'williams', 'need', 'teach', 'things']"
630,7842288,"Ive always liked Eddie Griffin and i was excited to watch his special. I sat through half of it and literally every topic he brought up was how black people are great and white people are stupid. Its all just reverse racism. Honestly i cant say im a fan anymore. Being a white man with a black girlfriend of 2+ years, i disagree with almost everything he said. I also didnt laugh once. A chuckle here and there, but none of it was really funny.. Disappointed is an understatement...",0,,ur94572223,31 October 2018,0,,46,43,5.8478260869565215,0.9347826086956522,"('black', 2)('people', 2)('white', 2)('ive', 1)('always', 1)('liked', 1)('eddie', 1)('griffin', 1)('excited', 1)('watch', 1)","['ive', 'always', 'liked', 'eddie', 'griffin', 'excited', 'watch', 'special', 'sat', 'half', 'literally', 'every', 'topic', 'brought', 'black', 'people', 'great', 'white', 'people', 'stupid', 'reverse', 'racism', 'honestly', 'cant', 'say', 'im', 'fan', 'anymore', 'white', 'man', 'black', 'girlfriend', 'years', 'disagree', 'almost', 'everything', 'said', 'also', 'didnt', 'laugh', 'chuckle', 'none', 'really', 'funny', 'disappointed', 'understatement']"
631,6856186,"The first show I watched from Todd Barry was Super Crazy from 2012. I thought it was okay, even though I find him a bit too static on scene. His jokes were okay, not all of them though, so I was curious if five years later he would have changed anything about his show. In Spicy Honey he's still very static, still no facial expressions or mimicing, the same routine as usual, he looks kind of bored on scene, so nothing changed there. His jokes are the kind of jokes that you hear but will never remember. This show wasn't better than Super Crazy so if you never watched any of his shows but still want to just pick Super Crazy then.",0,,ur58525162,3 March 2020,0,,62,44,5.306451612903226,0.7096774193548387,"('show', 3)('super', 3)('crazy', 3)('jokes', 3)('still', 3)('watched', 2)('okay', 2)('though', 2)('static', 2)('scene', 2)","['first', 'show', 'watched', 'todd', 'barry', 'super', 'crazy', 'thought', 'okay', 'even', 'though', 'find', 'bit', 'static', 'scene', 'jokes', 'okay', 'though', 'curious', 'five', 'years', 'later', 'would', 'changed', 'anything', 'show', 'spicy', 'honey', 'hes', 'still', 'static', 'still', 'facial', 'expressions', 'mimicing', 'routine', 'usual', 'looks', 'kind', 'bored', 'scene', 'nothing', 'changed', 'jokes', 'kind', 'jokes', 'hear', 'never', 'remember', 'show', 'wasnt', 'better', 'super', 'crazy', 'never', 'watched', 'shows', 'still', 'want', 'pick', 'super', 'crazy']"
632,6856186,"Todd Barry will never be a mainstream comedian because he is actually funny. This special is hilarious, just like everything he has ever done. Eight stars.",0,,ur68345682,17 April 2018,0,,15,15,6.2,1.0,"('todd', 1)('barry', 1)('never', 1)('mainstream', 1)('comedian', 1)('actually', 1)('funny', 1)('special', 1)('hilarious', 1)('like', 1)","['todd', 'barry', 'never', 'mainstream', 'comedian', 'actually', 'funny', 'special', 'hilarious', 'like', 'everything', 'ever', 'done', 'eight', 'stars']"
633,6856186,"12/28/17. Yep, you can consider Barry the king of deadpan delivery. You have to pay attention lest you miss the line that will get you howling. Well, maybe not howling, but possibly several smirky har-hars. Yes, he's funny and worth catching.",0,,ur22652704,30 December 2017,0,,25,24,5.48,0.96,"('howling', 2)('yep', 1)('consider', 1)('barry', 1)('king', 1)('deadpan', 1)('delivery', 1)('pay', 1)('attention', 1)('lest', 1)","['yep', 'consider', 'barry', 'king', 'deadpan', 'delivery', 'pay', 'attention', 'lest', 'miss', 'line', 'get', 'howling', 'well', 'maybe', 'howling', 'possibly', 'several', 'smirky', 'harhars', 'yes', 'hes', 'funny', 'worth', 'catching']"
634,6856186,"It was so slow, boring and the crowd laughed at anything and everything that was really unusual, Save your time and money or watch it on Netflix if you are really bored. There are some funny moments but nothing more than a little giggle. Not a fan of his style it came across so flat, hope some others are? Spicy honey? more like bland sweeteners.",0,,ur23236702,17 January 2018,0,,32,31,5.65625,0.96875,"('really', 2)('slow', 1)('boring', 1)('crowd', 1)('laughed', 1)('anything', 1)('everything', 1)('unusual', 1)('save', 1)('time', 1)","['slow', 'boring', 'crowd', 'laughed', 'anything', 'everything', 'really', 'unusual', 'save', 'time', 'money', 'watch', 'netflix', 'really', 'bored', 'funny', 'moments', 'nothing', 'little', 'giggle', 'fan', 'style', 'came', 'across', 'flat', 'hope', 'others', 'spicy', 'honey', 'like', 'bland', 'sweeteners']"
635,6856186,"Never saw Todd Barry before. Netflix keeps on delivering specials, props to them. And props to Todd Barry. Way to show how different tastes can be (@asharf), for me it was a joke festival and i laughed my ass off. Maybe also because many jokes hit home and many remind me of friends - it just works. This guy looks so unsuspicious, hand in his pockets, moving with minimum possible effort on the stage - deadpan indeed. xD",0,,ur15522438,8 January 2018,0,,44,40,5.4772727272727275,0.9090909090909091,"('todd', 2)('barry', 2)('props', 2)('many', 2)('never', 1)('saw', 1)('netflix', 1)('keeps', 1)('delivering', 1)('specials', 1)","['never', 'saw', 'todd', 'barry', 'netflix', 'keeps', 'delivering', 'specials', 'props', 'props', 'todd', 'barry', 'way', 'show', 'different', 'tastes', 'asharf', 'joke', 'festival', 'laughed', 'ass', 'maybe', 'also', 'many', 'jokes', 'hit', 'home', 'many', 'remind', 'friends', 'works', 'guy', 'looks', 'unsuspicious', 'hand', 'pockets', 'moving', 'minimum', 'possible', 'effort', 'stage', 'deadpan', 'indeed', 'xd']"
636,6856186,How on earth does this classify as a comedy? It was so boring and the crowd just laughing at any random thing even before a joke has been said. Please save your money; time and insanity because u are going to need it after this dire crap.,0,,ur22235430,30 December 2017,0,,21,21,5.0476190476190474,1.0,"('earth', 1)('classify', 1)('comedy', 1)('boring', 1)('crowd', 1)('laughing', 1)('random', 1)('thing', 1)('even', 1)('joke', 1)","['earth', 'classify', 'comedy', 'boring', 'crowd', 'laughing', 'random', 'thing', 'even', 'joke', 'said', 'please', 'save', 'money', 'time', 'insanity', 'u', 'going', 'need', 'dire', 'crap']"
637,6856186,Just LOVED the riffs on organizers. SOOO true. He puts it all so well and delivers it so effortlessly. Love the wry self deprecating boasting...is that paradox possible? Yes!! And so great. True wit!,0,,ur14039823,10 January 2018,0,1.0,20,19,5.9,0.95,"('true', 2)('loved', 1)('riffs', 1)('organizers', 1)('sooo', 1)('puts', 1)('well', 1)('delivers', 1)('effortlessly', 1)('love', 1)","['loved', 'riffs', 'organizers', 'sooo', 'true', 'puts', 'well', 'delivers', 'effortlessly', 'love', 'wry', 'self', 'deprecating', 'boastingis', 'paradox', 'possible', 'yes', 'great', 'true', 'wit']"
638,7182240,"I know Erik Griffin from Workaholics, a show that I really liked so I was curious about his stand-up comedy. For his first ever stand-up comedy I thought Erik Griffin did a pretty good job. Like plenty of others he's a slow starter but he grows during the show. In the beginning his jokes are not bad but not the greatest either but once he got the second gear in it got much better. There are some hilarious moments, like when he's getting to the kids subject. I had some good laughs what made this show a bit better than the usual stand-up comedians. Looking forward to another show.",0,,ur58525162,14 November 2019,0,,59,46,5.491525423728813,0.7796610169491526,"('show', 4)('standup', 3)('erik', 2)('griffin', 2)('comedy', 2)('good', 2)('like', 2)('hes', 2)('got', 2)('better', 2)","['know', 'erik', 'griffin', 'workaholics', 'show', 'really', 'liked', 'curious', 'standup', 'comedy', 'first', 'ever', 'standup', 'comedy', 'thought', 'erik', 'griffin', 'pretty', 'good', 'job', 'like', 'plenty', 'others', 'hes', 'slow', 'starter', 'grows', 'show', 'beginning', 'jokes', 'bad', 'greatest', 'either', 'got', 'second', 'gear', 'got', 'much', 'better', 'hilarious', 'moments', 'like', 'hes', 'getting', 'kids', 'subject', 'good', 'laughs', 'made', 'show', 'bit', 'better', 'usual', 'standup', 'comedians', 'looking', 'forward', 'another', 'show']"
639,8426270,"The show is mildly amusing. Meaning there were some smiles, but I could not get why the people were laughing. Or was it canned laughs?Anyway, the title is misleading. Nothing contrarian on this show. Quite the opposite: cheap populism blended with some memories.",0,,ur18857804,30 September 2018,0,,22,21,6.681818181818182,0.9545454545454546,"('show', 2)('mildly', 1)('amusing', 1)('meaning', 1)('smiles', 1)('could', 1)('get', 1)('people', 1)('laughing', 1)('canned', 1)","['show', 'mildly', 'amusing', 'meaning', 'smiles', 'could', 'get', 'people', 'laughing', 'canned', 'laughsanyway', 'title', 'misleading', 'nothing', 'contrarian', 'show', 'quite', 'opposite', 'cheap', 'populism', 'blended', 'memories']"
640,8426270,"I enjoyed most of this comedy special, D.L. Hughley has a playful and fun way to do stand-up, and I laughed a lot. Some curveballs,meaning it wasn't everything that was funny to me, but it was overall a very good show, and I recommend it :)",0,,ur56407343,18 September 2018,0,,19,19,6.315789473684211,1.0,"('enjoyed', 1)('comedy', 1)('special', 1)('dl', 1)('hughley', 1)('playful', 1)('fun', 1)('way', 1)('standup', 1)('laughed', 1)","['enjoyed', 'comedy', 'special', 'dl', 'hughley', 'playful', 'fun', 'way', 'standup', 'laughed', 'lot', 'curveballsmeaning', 'wasnt', 'everything', 'funny', 'overall', 'good', 'show', 'recommend']"
641,8426270,This man has been hiding for a while. And honestly should go back. Most of his jokes were to stir up more racial issues than anything else. Why are so many comdians using this as there go to rather than just making a joke. Stop helping the media pull us apart. And even if you lol past that it really wasn't that funny at all. I got more of a laugh out of his outfit.,0,,ur26580023,20 September 2018,0,,33,32,4.818181818181818,0.9696969696969697,"('go', 2)('man', 1)('hiding', 1)('honestly', 1)('back', 1)('jokes', 1)('stir', 1)('racial', 1)('issues', 1)('anything', 1)","['man', 'hiding', 'honestly', 'go', 'back', 'jokes', 'stir', 'racial', 'issues', 'anything', 'else', 'many', 'comdians', 'using', 'go', 'rather', 'making', 'joke', 'stop', 'helping', 'media', 'pull', 'us', 'apart', 'even', 'lol', 'past', 'really', 'wasnt', 'funny', 'got', 'laugh', 'outfit']"
